"Date","Market","Component","Delmo","Segment","Price"
2017-08-11,"NYMEX ","NG    ",2018-04-01,"rtcPrice",2.903
2017-08-11,"NYMEX ","NG    ",2018-05-01,"rtcPrice",2.869
2017-08-11,"NYMEX ","NG    ",2018-06-01,"rtcPrice",2.894
2017-08-11,"NYMEX ","NG    ",2018-07-01,"rtcPrice",2.92
2017-08-11,"NYMEX ","NG    ",2018-08-01,"rtcPrice",2.924
2017-08-11,"NYMEX ","NG    ",2018-09-01,"rtcPrice",2.9
2017-08-11,"NYMEX ","NG    ",2018-10-01,"rtcPrice",2.919
2017-08-11,"NYMEX ","NG    ",2018-11-01,"rtcPrice",2.967
2017-08-11,"NYMEX ","NG    ",2018-12-01,"rtcPrice",3.094
2017-08-14,"NYMEX ","NG    ",2018-01-01,"rtcPrice",3.298
2017-08-14,"NYMEX ","NG    ",2018-02-01,"rtcPrice",3.289
2017-08-14,"NYMEX ","NG    ",2018-03-01,"rtcPrice",3.24
2017-08-14,"NYMEX ","NG    ",2018-04-01,"rtcPrice",2.906
2017-08-14,"NYMEX ","NG    ",2018-05-01,"rtcPrice",2.872
2017-08-14,"NYMEX ","NG    ",2018-06-01,"rtcPrice",2.897
2017-08-14,"NYMEX ","NG    ",2018-07-01,"rtcPrice",2.923
2017-08-14,"NYMEX ","NG    ",2018-08-01,"rtcPrice",2.927
2017-08-14,"NYMEX ","NG    ",2018-09-01,"rtcPrice",2.903
2017-08-14,"NYMEX ","NG    ",2018-10-01,"rtcPrice",2.922
2017-08-14,"NYMEX ","NG    ",2018-11-01,"rtcPrice",2.971
2017-08-14,"NYMEX ","NG    ",2018-12-01,"rtcPrice",3.1
2017-08-15,"NYMEX ","NG    ",2018-01-01,"rtcPrice",3.278
2017-08-15,"NYMEX ","NG    ",2018-02-01,"rtcPrice",3.27
2017-08-15,"NYMEX ","NG    ",2018-03-01,"rtcPrice",3.221
2017-08-15,"NYMEX ","NG    ",2018-04-01,"rtcPrice",2.892
2017-08-15,"NYMEX ","NG    ",2018-05-01,"rtcPrice",2.859
2017-08-15,"NYMEX ","NG    ",2018-06-01,"rtcPrice",2.884
2017-08-15,"NYMEX ","NG    ",2018-07-01,"rtcPrice",2.909
2017-08-15,"NYMEX ","NG    ",2018-08-01,"rtcPrice",2.914
2017-08-15,"NYMEX ","NG    ",2018-09-01,"rtcPrice",2.89
2017-08-15,"NYMEX ","NG    ",2018-10-01,"rtcPrice",2.909
2017-08-15,"NYMEX ","NG    ",2018-11-01,"rtcPrice",2.958
2017-08-15,"NYMEX ","NG    ",2018-12-01,"rtcPrice",3.087
2017-08-16,"NYMEX ","NG    ",2018-01-01,"rtcPrice",3.247
2017-08-16,"NYMEX ","NG    ",2018-02-01,"rtcPrice",3.239
2017-08-16,"NYMEX ","NG    ",2018-03-01,"rtcPrice",3.194
2017-08-16,"NYMEX ","NG    ",2018-04-01,"rtcPrice",2.87
2017-08-16,"NYMEX ","NG    ",2018-05-01,"rtcPrice",2.838
2017-08-16,"NYMEX ","NG    ",2018-06-01,"rtcPrice",2.864
2017-08-16,"NYMEX ","NG    ",2018-07-01,"rtcPrice",2.891
2017-08-16,"NYMEX ","NG    ",2018-08-01,"rtcPrice",2.895
2017-08-16,"NYMEX ","NG    ",2018-09-01,"rtcPrice",2.871
2017-08-16,"NYMEX ","NG    ",2018-10-01,"rtcPrice",2.889
2017-08-16,"NYMEX ","NG    ",2018-11-01,"rtcPrice",2.938
2017-08-16,"NYMEX ","NG    ",2018-12-01,"rtcPrice",3.068
2017-08-17,"NYMEX ","NG    ",2018-01-01,"rtcPrice",3.284
2017-08-17,"NYMEX ","NG    ",2018-02-01,"rtcPrice",3.277
2017-08-17,"NYMEX ","NG    ",2018-03-01,"rtcPrice",3.234
2017-08-17,"NYMEX ","NG    ",2018-04-01,"rtcPrice",2.886
2017-08-17,"NYMEX ","NG    ",2018-05-01,"rtcPrice",2.849
2017-08-17,"NYMEX ","NG    ",2018-06-01,"rtcPrice",2.874
2017-08-17,"NYMEX ","NG    ",2018-07-01,"rtcPrice",2.899
2017-08-17,"NYMEX ","NG    ",2018-08-01,"rtcPrice",2.903
2017-08-17,"NYMEX ","NG    ",2018-09-01,"rtcPrice",2.879
2017-08-17,"NYMEX ","NG    ",2018-10-01,"rtcPrice",2.897
2017-08-17,"NYMEX ","NG    ",2018-11-01,"rtcPrice",2.945
2017-08-17,"NYMEX ","NG    ",2018-12-01,"rtcPrice",3.074
2017-08-18,"NYMEX ","NG    ",2018-01-01,"rtcPrice",3.248
2017-08-18,"NYMEX ","NG    ",2018-02-01,"rtcPrice",3.243
2017-08-18,"NYMEX ","NG    ",2018-03-01,"rtcPrice",3.205
2017-08-18,"NYMEX ","NG    ",2018-04-01,"rtcPrice",2.877
2017-08-18,"NYMEX ","NG    ",2018-05-01,"rtcPrice",2.844
2017-08-18,"NYMEX ","NG    ",2018-06-01,"rtcPrice",2.869
2017-08-18,"NYMEX ","NG    ",2018-07-01,"rtcPrice",2.894
2017-08-18,"NYMEX ","NG    ",2018-08-01,"rtcPrice",2.898
2017-08-18,"NYMEX ","NG    ",2018-09-01,"rtcPrice",2.874
2017-08-18,"NYMEX ","NG    ",2018-10-01,"rtcPrice",2.892
2017-08-18,"NYMEX ","NG    ",2018-11-01,"rtcPrice",2.941
2017-08-18,"NYMEX ","NG    ",2018-12-01,"rtcPrice",3.071
2017-08-21,"NYMEX ","NG    ",2018-01-01,"rtcPrice",3.293
2017-08-21,"NYMEX ","NG    ",2018-02-01,"rtcPrice",3.287
2017-08-21,"NYMEX ","NG    ",2018-03-01,"rtcPrice",3.249
2017-08-21,"NYMEX ","NG    ",2018-04-01,"rtcPrice",2.906
2017-08-21,"NYMEX ","NG    ",2018-05-01,"rtcPrice",2.87
2017-08-21,"NYMEX ","NG    ",2018-06-01,"rtcPrice",2.894
2017-08-21,"NYMEX ","NG    ",2018-07-01,"rtcPrice",2.919
2017-08-21,"NYMEX ","NG    ",2018-08-01,"rtcPrice",2.922
2017-08-21,"NYMEX ","NG    ",2018-09-01,"rtcPrice",2.898
2017-08-21,"NYMEX ","NG    ",2018-10-01,"rtcPrice",2.916
2017-08-21,"NYMEX ","NG    ",2018-11-01,"rtcPrice",2.963
2017-08-21,"NYMEX ","NG    ",2018-12-01,"rtcPrice",3.091
2017-08-22,"NYMEX ","NG    ",2018-01-01,"rtcPrice",3.273
2017-08-22,"NYMEX ","NG    ",2018-02-01,"rtcPrice",3.267
2017-08-22,"NYMEX ","NG    ",2018-03-01,"rtcPrice",3.231
2017-08-22,"NYMEX ","NG    ",2018-04-01,"rtcPrice",2.903
2017-08-22,"NYMEX ","NG    ",2018-05-01,"rtcPrice",2.868
2017-08-22,"NYMEX ","NG    ",2018-06-01,"rtcPrice",2.892
2017-08-22,"NYMEX ","NG    ",2018-07-01,"rtcPrice",2.917
2017-08-22,"NYMEX ","NG    ",2018-08-01,"rtcPrice",2.92
2017-08-22,"NYMEX ","NG    ",2018-09-01,"rtcPrice",2.896
2017-08-22,"NYMEX ","NG    ",2018-10-01,"rtcPrice",2.914
2017-08-22,"NYMEX ","NG    ",2018-11-01,"rtcPrice",2.961
2017-08-22,"NYMEX ","NG    ",2018-12-01,"rtcPrice",3.087
2017-08-23,"NYMEX ","NG    ",2018-01-01,"rtcPrice",3.273
2017-08-23,"NYMEX ","NG    ",2018-02-01,"rtcPrice",3.269
2017-08-23,"NYMEX ","NG    ",2018-03-01,"rtcPrice",3.231
2017-08-23,"NYMEX ","NG    ",2018-04-01,"rtcPrice",2.907
2017-08-23,"NYMEX ","NG    ",2018-05-01,"rtcPrice",2.872
2017-08-23,"NYMEX ","NG    ",2018-06-01,"rtcPrice",2.896
2017-08-23,"NYMEX ","NG    ",2018-07-01,"rtcPrice",2.92
2017-08-23,"NYMEX ","NG    ",2018-08-01,"rtcPrice",2.924
2017-08-23,"NYMEX ","NG    ",2018-09-01,"rtcPrice",2.899
2017-08-23,"NYMEX ","NG    ",2018-10-01,"rtcPrice",2.917
2017-08-23,"NYMEX ","NG    ",2018-11-01,"rtcPrice",2.964
2017-08-23,"NYMEX ","NG    ",2018-12-01,"rtcPrice",3.091
2017-08-24,"NYMEX ","NG    ",2018-01-01,"rtcPrice",3.288
2017-08-24,"NYMEX ","NG    ",2018-02-01,"rtcPrice",3.283
2017-08-24,"NYMEX ","NG    ",2018-03-01,"rtcPrice",3.244
2017-08-24,"NYMEX ","NG    ",2018-04-01,"rtcPrice",2.911
2017-08-24,"NYMEX ","NG    ",2018-05-01,"rtcPrice",2.875
2017-08-24,"NYMEX ","NG    ",2018-06-01,"rtcPrice",2.898
2017-08-24,"NYMEX ","NG    ",2018-07-01,"rtcPrice",2.922
2017-08-24,"NYMEX ","NG    ",2018-08-01,"rtcPrice",2.925
2017-08-24,"NYMEX ","NG    ",2018-09-01,"rtcPrice",2.901
2017-08-24,"NYMEX ","NG    ",2018-10-01,"rtcPrice",2.919
2017-08-24,"NYMEX ","NG    ",2018-11-01,"rtcPrice",2.966
2017-08-24,"NYMEX ","NG    ",2018-12-01,"rtcPrice",3.092
2017-08-25,"NYMEX ","NG    ",2018-01-01,"rtcPrice",3.24
2017-08-25,"NYMEX ","NG    ",2018-02-01,"rtcPrice",3.238
2017-08-25,"NYMEX ","NG    ",2018-03-01,"rtcPrice",3.201
2017-08-25,"NYMEX ","NG    ",2018-04-01,"rtcPrice",2.886
2017-08-25,"NYMEX ","NG    ",2018-05-01,"rtcPrice",2.855
2017-08-25,"NYMEX ","NG    ",2018-06-01,"rtcPrice",2.88
2017-08-25,"NYMEX ","NG    ",2018-07-01,"rtcPrice",2.905
2017-08-25,"NYMEX ","NG    ",2018-08-01,"rtcPrice",2.907
2017-08-25,"NYMEX ","NG    ",2018-09-01,"rtcPrice",2.884
2017-08-25,"NYMEX ","NG    ",2018-10-01,"rtcPrice",2.902
2017-08-25,"NYMEX ","NG    ",2018-11-01,"rtcPrice",2.95
2017-08-25,"NYMEX ","NG    ",2018-12-01,"rtcPrice",3.077
2017-08-28,"NYMEX ","NG    ",2018-01-01,"rtcPrice",3.269
2017-08-28,"NYMEX ","NG    ",2018-02-01,"rtcPrice",3.266
2017-08-28,"NYMEX ","NG    ",2018-03-01,"rtcPrice",3.227
2017-08-28,"NYMEX ","NG    ",2018-04-01,"rtcPrice",2.906
2017-08-28,"NYMEX ","NG    ",2018-05-01,"rtcPrice",2.873
2017-08-28,"NYMEX ","NG    ",2018-06-01,"rtcPrice",2.897
2017-08-28,"NYMEX ","NG    ",2018-07-01,"rtcPrice",2.922
2017-08-28,"NYMEX ","NG    ",2018-08-01,"rtcPrice",2.925
2017-08-28,"NYMEX ","NG    ",2018-09-01,"rtcPrice",2.901
2017-08-28,"NYMEX ","NG    ",2018-10-01,"rtcPrice",2.919
2017-08-28,"NYMEX ","NG    ",2018-11-01,"rtcPrice",2.967
2017-08-28,"NYMEX ","NG    ",2018-12-01,"rtcPrice",3.093
2017-08-29,"NYMEX ","NG    ",2018-01-01,"rtcPrice",3.287
2017-08-29,"NYMEX ","NG    ",2018-02-01,"rtcPrice",3.282
2017-08-29,"NYMEX ","NG    ",2018-03-01,"rtcPrice",3.242
2017-08-29,"NYMEX ","NG    ",2018-04-01,"rtcPrice",2.91
2017-08-29,"NYMEX ","NG    ",2018-05-01,"rtcPrice",2.876
2017-08-29,"NYMEX ","NG    ",2018-06-01,"rtcPrice",2.9
2017-08-29,"NYMEX ","NG    ",2018-07-01,"rtcPrice",2.925
2017-08-29,"NYMEX ","NG    ",2018-08-01,"rtcPrice",2.928
2017-08-29,"NYMEX ","NG    ",2018-09-01,"rtcPrice",2.905
2017-08-29,"NYMEX ","NG    ",2018-10-01,"rtcPrice",2.924
2017-08-29,"NYMEX ","NG    ",2018-11-01,"rtcPrice",2.973
2017-08-29,"NYMEX ","NG    ",2018-12-01,"rtcPrice",3.1
2017-08-30,"NYMEX ","NG    ",2018-01-01,"rtcPrice",3.252
2017-08-30,"NYMEX ","NG    ",2018-02-01,"rtcPrice",3.25
2017-08-30,"NYMEX ","NG    ",2018-03-01,"rtcPrice",3.212
2017-08-30,"NYMEX ","NG    ",2018-04-01,"rtcPrice",2.895
2017-08-30,"NYMEX ","NG    ",2018-05-01,"rtcPrice",2.862
2017-08-30,"NYMEX ","NG    ",2018-06-01,"rtcPrice",2.887
2017-08-30,"NYMEX ","NG    ",2018-07-01,"rtcPrice",2.912
2017-08-30,"NYMEX ","NG    ",2018-08-01,"rtcPrice",2.915
2017-08-30,"NYMEX ","NG    ",2018-09-01,"rtcPrice",2.892
2017-08-30,"NYMEX ","NG    ",2018-10-01,"rtcPrice",2.912
2017-08-30,"NYMEX ","NG    ",2018-11-01,"rtcPrice",2.962
2017-08-30,"NYMEX ","NG    ",2018-12-01,"rtcPrice",3.09
2017-08-31,"NYMEX ","NG    ",2018-01-01,"rtcPrice",3.326
2017-08-31,"NYMEX ","NG    ",2018-02-01,"rtcPrice",3.321
2017-08-31,"NYMEX ","NG    ",2018-03-01,"rtcPrice",3.279
2017-08-31,"NYMEX ","NG    ",2018-04-01,"rtcPrice",2.926
2017-08-31,"NYMEX ","NG    ",2018-05-01,"rtcPrice",2.889
2017-08-31,"NYMEX ","NG    ",2018-06-01,"rtcPrice",2.913
2017-08-31,"NYMEX ","NG    ",2018-07-01,"rtcPrice",2.937
2017-08-31,"NYMEX ","NG    ",2018-08-01,"rtcPrice",2.94
2017-08-31,"NYMEX ","NG    ",2018-09-01,"rtcPrice",2.916
2017-08-31,"NYMEX ","NG    ",2018-10-01,"rtcPrice",2.935
2017-08-31,"NYMEX ","NG    ",2018-11-01,"rtcPrice",2.983
2017-08-31,"NYMEX ","NG    ",2018-12-01,"rtcPrice",3.111
2017-09-01,"NYMEX ","NG    ",2018-01-01,"rtcPrice",3.366
2017-09-01,"NYMEX ","NG    ",2018-02-01,"rtcPrice",3.361
2017-09-01,"NYMEX ","NG    ",2018-03-01,"rtcPrice",3.318
2017-09-01,"NYMEX ","NG    ",2018-04-01,"rtcPrice",2.943
2017-09-01,"NYMEX ","NG    ",2018-05-01,"rtcPrice",2.902
2017-09-01,"NYMEX ","NG    ",2018-06-01,"rtcPrice",2.925
2017-09-01,"NYMEX ","NG    ",2018-07-01,"rtcPrice",2.949
2017-09-01,"NYMEX ","NG    ",2018-08-01,"rtcPrice",2.952
2017-09-01,"NYMEX ","NG    ",2018-09-01,"rtcPrice",2.928
2017-09-01,"NYMEX ","NG    ",2018-10-01,"rtcPrice",2.947
2017-09-01,"NYMEX ","NG    ",2018-11-01,"rtcPrice",2.995
2017-09-01,"NYMEX ","NG    ",2018-12-01,"rtcPrice",3.121
2017-09-05,"NYMEX ","NG    ",2018-01-01,"rtcPrice",3.287
2017-09-05,"NYMEX ","NG    ",2018-02-01,"rtcPrice",3.285
2017-09-05,"NYMEX ","NG    ",2018-03-01,"rtcPrice",3.244
2017-09-05,"NYMEX ","NG    ",2018-04-01,"rtcPrice",2.911
2017-09-05,"NYMEX ","NG    ",2018-05-01,"rtcPrice",2.875
2017-09-05,"NYMEX ","NG    ",2018-06-01,"rtcPrice",2.901
2017-09-05,"NYMEX ","NG    ",2018-07-01,"rtcPrice",2.927
2017-09-05,"NYMEX ","NG    ",2018-08-01,"rtcPrice",2.931
2017-09-05,"NYMEX ","NG    ",2018-09-01,"rtcPrice",2.907
2017-09-05,"NYMEX ","NG    ",2018-10-01,"rtcPrice",2.926
2017-09-05,"NYMEX ","NG    ",2018-11-01,"rtcPrice",2.975
2017-09-05,"NYMEX ","NG    ",2018-12-01,"rtcPrice",3.102
2017-09-06,"NYMEX ","NG    ",2018-01-01,"rtcPrice",3.315
2017-09-06,"NYMEX ","NG    ",2018-02-01,"rtcPrice",3.313
2017-09-06,"NYMEX ","NG    ",2018-03-01,"rtcPrice",3.268
2017-09-06,"NYMEX ","NG    ",2018-04-01,"rtcPrice",2.925
2017-09-06,"NYMEX ","NG    ",2018-05-01,"rtcPrice",2.889
2017-09-06,"NYMEX ","NG    ",2018-06-01,"rtcPrice",2.915
2017-09-06,"NYMEX ","NG    ",2018-07-01,"rtcPrice",2.94
2017-09-06,"NYMEX ","NG    ",2018-08-01,"rtcPrice",2.943
2017-09-06,"NYMEX ","NG    ",2018-09-01,"rtcPrice",2.919
2017-09-06,"NYMEX ","NG    ",2018-10-01,"rtcPrice",2.938
2017-09-06,"NYMEX ","NG    ",2018-11-01,"rtcPrice",2.986
2017-09-06,"NYMEX ","NG    ",2018-12-01,"rtcPrice",3.113
2017-09-07,"NYMEX ","NG    ",2018-01-01,"rtcPrice",3.304
2017-09-07,"NYMEX ","NG    ",2018-02-01,"rtcPrice",3.303
2017-09-07,"NYMEX ","NG    ",2018-03-01,"rtcPrice",3.26
2017-09-07,"NYMEX ","NG    ",2018-04-01,"rtcPrice",2.928
2017-09-07,"NYMEX ","NG    ",2018-05-01,"rtcPrice",2.893
2017-09-07,"NYMEX ","NG    ",2018-06-01,"rtcPrice",2.919
2017-09-07,"NYMEX ","NG    ",2018-07-01,"rtcPrice",2.944
2017-09-07,"NYMEX ","NG    ",2018-08-01,"rtcPrice",2.948
2017-09-07,"NYMEX ","NG    ",2018-09-01,"rtcPrice",2.924
2017-09-07,"NYMEX ","NG    ",2018-10-01,"rtcPrice",2.943
2017-09-07,"NYMEX ","NG    ",2018-11-01,"rtcPrice",2.992
2017-09-07,"NYMEX ","NG    ",2018-12-01,"rtcPrice",3.121
2017-09-08,"NYMEX ","NG    ",2018-01-01,"rtcPrice",3.23
2017-09-08,"NYMEX ","NG    ",2018-02-01,"rtcPrice",3.234
2017-09-08,"NYMEX ","NG    ",2018-03-01,"rtcPrice",3.194
2017-09-08,"NYMEX ","NG    ",2018-04-01,"rtcPrice",2.901
2017-09-08,"NYMEX ","NG    ",2018-05-01,"rtcPrice",2.873
2017-09-08,"NYMEX ","NG    ",2018-06-01,"rtcPrice",2.9
2017-09-08,"NYMEX ","NG    ",2018-07-01,"rtcPrice",2.926
2017-09-08,"NYMEX ","NG    ",2018-08-01,"rtcPrice",2.93
2017-09-08,"NYMEX ","NG    ",2018-09-01,"rtcPrice",2.907
2017-09-08,"NYMEX ","NG    ",2018-10-01,"rtcPrice",2.926
2017-09-08,"NYMEX ","NG    ",2018-11-01,"rtcPrice",2.977
2017-09-08,"NYMEX ","NG    ",2018-12-01,"rtcPrice",3.108
2017-09-11,"NYMEX ","NG    ",2018-01-01,"rtcPrice",3.289
2017-09-11,"NYMEX ","NG    ",2018-02-01,"rtcPrice",3.293
2017-09-11,"NYMEX ","NG    ",2018-03-01,"rtcPrice",3.251
2017-09-11,"NYMEX ","NG    ",2018-04-01,"rtcPrice",2.937
2017-09-11,"NYMEX ","NG    ",2018-05-01,"rtcPrice",2.908
2017-09-11,"NYMEX ","NG    ",2018-06-01,"rtcPrice",2.935
2017-09-11,"NYMEX ","NG    ",2018-07-01,"rtcPrice",2.961
2017-09-11,"NYMEX ","NG    ",2018-08-01,"rtcPrice",2.964
2017-09-11,"NYMEX ","NG    ",2018-09-01,"rtcPrice",2.941
2017-09-11,"NYMEX ","NG    ",2018-10-01,"rtcPrice",2.96
2017-09-11,"NYMEX ","NG    ",2018-11-01,"rtcPrice",3.009
2017-09-11,"NYMEX ","NG    ",2018-12-01,"rtcPrice",3.139
2017-09-12,"NYMEX ","NG    ",2018-01-01,"rtcPrice",3.329
2017-09-12,"NYMEX ","NG    ",2018-02-01,"rtcPrice",3.331
2017-09-12,"NYMEX ","NG    ",2018-03-01,"rtcPrice",3.282
2017-09-12,"NYMEX ","NG    ",2018-04-01,"rtcPrice",2.951
2017-09-12,"NYMEX ","NG    ",2018-05-01,"rtcPrice",2.916
2017-09-12,"NYMEX ","NG    ",2018-06-01,"rtcPrice",2.942
2017-09-12,"NYMEX ","NG    ",2018-07-01,"rtcPrice",2.967
2017-09-12,"NYMEX ","NG    ",2018-08-01,"rtcPrice",2.97
2017-09-12,"NYMEX ","NG    ",2018-09-01,"rtcPrice",2.946
2017-09-12,"NYMEX ","NG    ",2018-10-01,"rtcPrice",2.966
2017-09-12,"NYMEX ","NG    ",2018-11-01,"rtcPrice",3.016
2017-09-12,"NYMEX ","NG    ",2018-12-01,"rtcPrice",3.145
2017-09-13,"NYMEX ","NG    ",2018-01-01,"rtcPrice",3.369
2017-09-13,"NYMEX ","NG    ",2018-02-01,"rtcPrice",3.37
2017-09-13,"NYMEX ","NG    ",2018-03-01,"rtcPrice",3.321
2017-09-13,"NYMEX ","NG    ",2018-04-01,"rtcPrice",2.966
2017-09-13,"NYMEX ","NG    ",2018-05-01,"rtcPrice",2.928
2017-09-13,"NYMEX ","NG    ",2018-06-01,"rtcPrice",2.953
2017-09-13,"NYMEX ","NG    ",2018-07-01,"rtcPrice",2.977
2017-09-13,"NYMEX ","NG    ",2018-08-01,"rtcPrice",2.98
2017-09-13,"NYMEX ","NG    ",2018-09-01,"rtcPrice",2.957
2017-09-13,"NYMEX ","NG    ",2018-10-01,"rtcPrice",2.978
2017-09-13,"NYMEX ","NG    ",2018-11-01,"rtcPrice",3.027
2017-09-13,"NYMEX ","NG    ",2018-12-01,"rtcPrice",3.155
2017-09-14,"NYMEX ","NG    ",2018-01-01,"rtcPrice",3.371
2017-09-14,"NYMEX ","NG    ",2018-02-01,"rtcPrice",3.37
2017-09-14,"NYMEX ","NG    ",2018-03-01,"rtcPrice",3.32
2017-09-14,"NYMEX ","NG    ",2018-04-01,"rtcPrice",2.96
2017-09-14,"NYMEX ","NG    ",2018-05-01,"rtcPrice",2.922
2017-09-14,"NYMEX ","NG    ",2018-06-01,"rtcPrice",2.946
2017-09-14,"NYMEX ","NG    ",2018-07-01,"rtcPrice",2.97
2017-09-14,"NYMEX ","NG    ",2018-08-01,"rtcPrice",2.973
2017-09-14,"NYMEX ","NG    ",2018-09-01,"rtcPrice",2.95
2017-09-14,"NYMEX ","NG    ",2018-10-01,"rtcPrice",2.972
2017-09-14,"NYMEX ","NG    ",2018-11-01,"rtcPrice",3.021
2017-09-14,"NYMEX ","NG    ",2018-12-01,"rtcPrice",3.152
2017-09-15,"NYMEX ","NG    ",2018-01-01,"rtcPrice",3.34
2017-09-15,"NYMEX ","NG    ",2018-02-01,"rtcPrice",3.343
2017-09-15,"NYMEX ","NG    ",2018-03-01,"rtcPrice",3.298
2017-09-15,"NYMEX ","NG    ",2018-04-01,"rtcPrice",2.96
2017-09-15,"NYMEX ","NG    ",2018-05-01,"rtcPrice",2.926
2017-09-15,"NYMEX ","NG    ",2018-06-01,"rtcPrice",2.95
2017-09-15,"NYMEX ","NG    ",2018-07-01,"rtcPrice",2.974
2017-09-15,"NYMEX ","NG    ",2018-08-01,"rtcPrice",2.977
2017-09-15,"NYMEX ","NG    ",2018-09-01,"rtcPrice",2.956
2017-09-15,"NYMEX ","NG    ",2018-10-01,"rtcPrice",2.978
2017-09-15,"NYMEX ","NG    ",2018-11-01,"rtcPrice",3.029
2017-09-15,"NYMEX ","NG    ",2018-12-01,"rtcPrice",3.163
2017-09-18,"NYMEX ","NG    ",2018-01-01,"rtcPrice",3.436
2017-09-18,"NYMEX ","NG    ",2018-02-01,"rtcPrice",3.433
2017-09-18,"NYMEX ","NG    ",2018-03-01,"rtcPrice",3.381
2017-09-18,"NYMEX ","NG    ",2018-04-01,"rtcPrice",2.986
2017-09-18,"NYMEX ","NG    ",2018-05-01,"rtcPrice",2.947
2017-09-18,"NYMEX ","NG    ",2018-06-01,"rtcPrice",2.97
2017-09-18,"NYMEX ","NG    ",2018-07-01,"rtcPrice",2.993
2017-09-18,"NYMEX ","NG    ",2018-08-01,"rtcPrice",2.995
2017-09-18,"NYMEX ","NG    ",2018-09-01,"rtcPrice",2.974
2017-09-18,"NYMEX ","NG    ",2018-10-01,"rtcPrice",2.995
2017-09-18,"NYMEX ","NG    ",2018-11-01,"rtcPrice",3.044
2017-09-18,"NYMEX ","NG    ",2018-12-01,"rtcPrice",3.177
2017-09-19,"NYMEX ","NG    ",2018-01-01,"rtcPrice",3.419
2017-09-19,"NYMEX ","NG    ",2018-02-01,"rtcPrice",3.419
2017-09-19,"NYMEX ","NG    ",2018-03-01,"rtcPrice",3.37
2017-09-19,"NYMEX ","NG    ",2018-04-01,"rtcPrice",2.986
2017-09-19,"NYMEX ","NG    ",2018-05-01,"rtcPrice",2.947
2017-09-19,"NYMEX ","NG    ",2018-06-01,"rtcPrice",2.97
2017-09-19,"NYMEX ","NG    ",2018-07-01,"rtcPrice",2.993
2017-09-19,"NYMEX ","NG    ",2018-08-01,"rtcPrice",2.996
2017-09-19,"NYMEX ","NG    ",2018-09-01,"rtcPrice",2.975
2017-09-19,"NYMEX ","NG    ",2018-10-01,"rtcPrice",2.997
2017-09-19,"NYMEX ","NG    ",2018-11-01,"rtcPrice",3.046
2017-09-19,"NYMEX ","NG    ",2018-12-01,"rtcPrice",3.18
2017-09-20,"NYMEX ","NG    ",2018-01-01,"rtcPrice",3.392
2017-09-20,"NYMEX ","NG    ",2018-02-01,"rtcPrice",3.395
2017-09-20,"NYMEX ","NG    ",2018-03-01,"rtcPrice",3.351
2017-09-20,"NYMEX ","NG    ",2018-04-01,"rtcPrice",2.986
2017-09-20,"NYMEX ","NG    ",2018-05-01,"rtcPrice",2.948
2017-09-20,"NYMEX ","NG    ",2018-06-01,"rtcPrice",2.971
2017-09-20,"NYMEX ","NG    ",2018-07-01,"rtcPrice",2.994
2017-09-20,"NYMEX ","NG    ",2018-08-01,"rtcPrice",2.996
2017-09-20,"NYMEX ","NG    ",2018-09-01,"rtcPrice",2.975
2017-09-20,"NYMEX ","NG    ",2018-10-01,"rtcPrice",2.998
2017-09-20,"NYMEX ","NG    ",2018-11-01,"rtcPrice",3.047
2017-09-20,"NYMEX ","NG    ",2018-12-01,"rtcPrice",3.179
2017-09-21,"NYMEX ","NG    ",2018-01-01,"rtcPrice",3.27
2017-09-21,"NYMEX ","NG    ",2018-02-01,"rtcPrice",3.278
2017-09-21,"NYMEX ","NG    ",2018-03-01,"rtcPrice",3.238
2017-09-21,"NYMEX ","NG    ",2018-04-01,"rtcPrice",2.929
2017-09-21,"NYMEX ","NG    ",2018-05-01,"rtcPrice",2.898
2017-09-21,"NYMEX ","NG    ",2018-06-01,"rtcPrice",2.924
2017-09-21,"NYMEX ","NG    ",2018-07-01,"rtcPrice",2.949
