"Date","Market","Component","Delmo","Segment","Price"
2017-09-21,"NYMEX ","NG    ",2018-08-01,"rtcPrice",2.952
2017-09-21,"NYMEX ","NG    ",2018-09-01,"rtcPrice",2.931
2017-09-21,"NYMEX ","NG    ",2018-10-01,"rtcPrice",2.954
2017-09-21,"NYMEX ","NG    ",2018-11-01,"rtcPrice",3.004
2017-09-21,"NYMEX ","NG    ",2018-12-01,"rtcPrice",3.136
2017-09-22,"NYMEX ","NG    ",2018-01-01,"rtcPrice",3.289
2017-09-22,"NYMEX ","NG    ",2018-02-01,"rtcPrice",3.296
2017-09-22,"NYMEX ","NG    ",2018-03-01,"rtcPrice",3.256
2017-09-22,"NYMEX ","NG    ",2018-04-01,"rtcPrice",2.947
2017-09-22,"NYMEX ","NG    ",2018-05-01,"rtcPrice",2.916
2017-09-22,"NYMEX ","NG    ",2018-06-01,"rtcPrice",2.942
2017-09-22,"NYMEX ","NG    ",2018-07-01,"rtcPrice",2.967
2017-09-22,"NYMEX ","NG    ",2018-08-01,"rtcPrice",2.97
2017-09-22,"NYMEX ","NG    ",2018-09-01,"rtcPrice",2.95
2017-09-22,"NYMEX ","NG    ",2018-10-01,"rtcPrice",2.973
2017-09-22,"NYMEX ","NG    ",2018-11-01,"rtcPrice",3.023
2017-09-22,"NYMEX ","NG    ",2018-12-01,"rtcPrice",3.156
2017-09-25,"NYMEX ","NG    ",2018-01-01,"rtcPrice",3.264
2017-09-25,"NYMEX ","NG    ",2018-02-01,"rtcPrice",3.274
2017-09-25,"NYMEX ","NG    ",2018-03-01,"rtcPrice",3.234
2017-09-25,"NYMEX ","NG    ",2018-04-01,"rtcPrice",2.929
2017-09-25,"NYMEX ","NG    ",2018-05-01,"rtcPrice",2.898
2017-09-25,"NYMEX ","NG    ",2018-06-01,"rtcPrice",2.925
2017-09-25,"NYMEX ","NG    ",2018-07-01,"rtcPrice",2.949
2017-09-25,"NYMEX ","NG    ",2018-08-01,"rtcPrice",2.952
2017-09-25,"NYMEX ","NG    ",2018-09-01,"rtcPrice",2.931
2017-09-25,"NYMEX ","NG    ",2018-10-01,"rtcPrice",2.954
2017-09-25,"NYMEX ","NG    ",2018-11-01,"rtcPrice",3.003
2017-09-25,"NYMEX ","NG    ",2018-12-01,"rtcPrice",3.133
2017-09-26,"NYMEX ","NG    ",2018-01-01,"rtcPrice",3.271
2017-09-26,"NYMEX ","NG    ",2018-02-01,"rtcPrice",3.279
2017-09-26,"NYMEX ","NG    ",2018-03-01,"rtcPrice",3.236
2017-09-26,"NYMEX ","NG    ",2018-04-01,"rtcPrice",2.93
2017-09-26,"NYMEX ","NG    ",2018-05-01,"rtcPrice",2.9
2017-09-26,"NYMEX ","NG    ",2018-06-01,"rtcPrice",2.926
2017-09-26,"NYMEX ","NG    ",2018-07-01,"rtcPrice",2.951
2017-09-26,"NYMEX ","NG    ",2018-08-01,"rtcPrice",2.953
2017-09-26,"NYMEX ","NG    ",2018-09-01,"rtcPrice",2.932
2017-09-26,"NYMEX ","NG    ",2018-10-01,"rtcPrice",2.955
2017-09-26,"NYMEX ","NG    ",2018-11-01,"rtcPrice",3.005
2017-09-26,"NYMEX ","NG    ",2018-12-01,"rtcPrice",3.136
2017-09-27,"NYMEX ","NG    ",2018-01-01,"rtcPrice",3.329
2017-09-27,"NYMEX ","NG    ",2018-02-01,"rtcPrice",3.334
2017-09-27,"NYMEX ","NG    ",2018-03-01,"rtcPrice",3.287
2017-09-27,"NYMEX ","NG    ",2018-04-01,"rtcPrice",2.956
2017-09-27,"NYMEX ","NG    ",2018-05-01,"rtcPrice",2.921
2017-09-27,"NYMEX ","NG    ",2018-06-01,"rtcPrice",2.946
2017-09-27,"NYMEX ","NG    ",2018-07-01,"rtcPrice",2.971
2017-09-27,"NYMEX ","NG    ",2018-08-01,"rtcPrice",2.973
2017-09-27,"NYMEX ","NG    ",2018-09-01,"rtcPrice",2.952
2017-09-27,"NYMEX ","NG    ",2018-10-01,"rtcPrice",2.975
2017-09-27,"NYMEX ","NG    ",2018-11-01,"rtcPrice",3.025
2017-09-27,"NYMEX ","NG    ",2018-12-01,"rtcPrice",3.156
2017-09-28,"NYMEX ","NG    ",2018-01-01,"rtcPrice",3.298
2017-09-28,"NYMEX ","NG    ",2018-02-01,"rtcPrice",3.304
2017-09-28,"NYMEX ","NG    ",2018-03-01,"rtcPrice",3.258
2017-09-28,"NYMEX ","NG    ",2018-04-01,"rtcPrice",2.947
2017-09-28,"NYMEX ","NG    ",2018-05-01,"rtcPrice",2.913
2017-09-28,"NYMEX ","NG    ",2018-06-01,"rtcPrice",2.939
2017-09-28,"NYMEX ","NG    ",2018-07-01,"rtcPrice",2.964
2017-09-28,"NYMEX ","NG    ",2018-08-01,"rtcPrice",2.966
2017-09-28,"NYMEX ","NG    ",2018-09-01,"rtcPrice",2.945
2017-09-28,"NYMEX ","NG    ",2018-10-01,"rtcPrice",2.968
2017-09-28,"NYMEX ","NG    ",2018-11-01,"rtcPrice",3.018
2017-09-28,"NYMEX ","NG    ",2018-12-01,"rtcPrice",3.15
2017-09-29,"NYMEX ","NG    ",2018-01-01,"rtcPrice",3.295
2017-09-29,"NYMEX ","NG    ",2018-02-01,"rtcPrice",3.299
2017-09-29,"NYMEX ","NG    ",2018-03-01,"rtcPrice",3.249
2017-09-29,"NYMEX ","NG    ",2018-04-01,"rtcPrice",2.939
2017-09-29,"NYMEX ","NG    ",2018-05-01,"rtcPrice",2.904
2017-09-29,"NYMEX ","NG    ",2018-06-01,"rtcPrice",2.93
2017-09-29,"NYMEX ","NG    ",2018-07-01,"rtcPrice",2.954
2017-09-29,"NYMEX ","NG    ",2018-08-01,"rtcPrice",2.956
2017-09-29,"NYMEX ","NG    ",2018-09-01,"rtcPrice",2.935
2017-09-29,"NYMEX ","NG    ",2018-10-01,"rtcPrice",2.958
2017-09-29,"NYMEX ","NG    ",2018-11-01,"rtcPrice",3.009
2017-09-29,"NYMEX ","NG    ",2018-12-01,"rtcPrice",3.142
2017-10-02,"NYMEX ","NG    ",2018-01-01,"rtcPrice",3.234
2017-10-02,"NYMEX ","NG    ",2018-02-01,"rtcPrice",3.24
2017-10-02,"NYMEX ","NG    ",2018-03-01,"rtcPrice",3.193
2017-10-02,"NYMEX ","NG    ",2018-04-01,"rtcPrice",2.91
2017-10-02,"NYMEX ","NG    ",2018-05-01,"rtcPrice",2.881
2017-10-02,"NYMEX ","NG    ",2018-06-01,"rtcPrice",2.91
2017-10-02,"NYMEX ","NG    ",2018-07-01,"rtcPrice",2.936
2017-10-02,"NYMEX ","NG    ",2018-08-01,"rtcPrice",2.94
2017-10-02,"NYMEX ","NG    ",2018-09-01,"rtcPrice",2.919
2017-10-02,"NYMEX ","NG    ",2018-10-01,"rtcPrice",2.941
2017-10-02,"NYMEX ","NG    ",2018-11-01,"rtcPrice",2.994
2017-10-02,"NYMEX ","NG    ",2018-12-01,"rtcPrice",3.13
2017-10-03,"NYMEX ","NG    ",2018-01-01,"rtcPrice",3.217
2017-10-03,"NYMEX ","NG    ",2018-02-01,"rtcPrice",3.222
2017-10-03,"NYMEX ","NG    ",2018-03-01,"rtcPrice",3.176
2017-10-03,"NYMEX ","NG    ",2018-04-01,"rtcPrice",2.906
2017-10-03,"NYMEX ","NG    ",2018-05-01,"rtcPrice",2.876
2017-10-03,"NYMEX ","NG    ",2018-06-01,"rtcPrice",2.905
2017-10-03,"NYMEX ","NG    ",2018-07-01,"rtcPrice",2.931
2017-10-03,"NYMEX ","NG    ",2018-08-01,"rtcPrice",2.934
2017-10-03,"NYMEX ","NG    ",2018-09-01,"rtcPrice",2.914
2017-10-03,"NYMEX ","NG    ",2018-10-01,"rtcPrice",2.937
2017-10-03,"NYMEX ","NG    ",2018-11-01,"rtcPrice",2.991
2017-10-03,"NYMEX ","NG    ",2018-12-01,"rtcPrice",3.128
2017-10-04,"NYMEX ","NG    ",2018-01-01,"rtcPrice",3.247
2017-10-04,"NYMEX ","NG    ",2018-02-01,"rtcPrice",3.248
2017-10-04,"NYMEX ","NG    ",2018-03-01,"rtcPrice",3.201
2017-10-04,"NYMEX ","NG    ",2018-04-01,"rtcPrice",2.933
2017-10-04,"NYMEX ","NG    ",2018-05-01,"rtcPrice",2.903
2017-10-04,"NYMEX ","NG    ",2018-06-01,"rtcPrice",2.932
2017-10-04,"NYMEX ","NG    ",2018-07-01,"rtcPrice",2.959
2017-10-04,"NYMEX ","NG    ",2018-08-01,"rtcPrice",2.962
2017-10-04,"NYMEX ","NG    ",2018-09-01,"rtcPrice",2.943
2017-10-04,"NYMEX ","NG    ",2018-10-01,"rtcPrice",2.967
2017-10-04,"NYMEX ","NG    ",2018-11-01,"rtcPrice",3.022
2017-10-04,"NYMEX ","NG    ",2018-12-01,"rtcPrice",3.159
2017-10-05,"NYMEX ","NG    ",2018-01-01,"rtcPrice",3.23
2017-10-05,"NYMEX ","NG    ",2018-02-01,"rtcPrice",3.235
2017-10-05,"NYMEX ","NG    ",2018-03-01,"rtcPrice",3.193
2017-10-05,"NYMEX ","NG    ",2018-04-01,"rtcPrice",2.939
2017-10-05,"NYMEX ","NG    ",2018-05-01,"rtcPrice",2.911
2017-10-05,"NYMEX ","NG    ",2018-06-01,"rtcPrice",2.939
2017-10-05,"NYMEX ","NG    ",2018-07-01,"rtcPrice",2.966
2017-10-05,"NYMEX ","NG    ",2018-08-01,"rtcPrice",2.969
2017-10-05,"NYMEX ","NG    ",2018-09-01,"rtcPrice",2.951
2017-10-05,"NYMEX ","NG    ",2018-10-01,"rtcPrice",2.974
2017-10-05,"NYMEX ","NG    ",2018-11-01,"rtcPrice",3.028
2017-10-05,"NYMEX ","NG    ",2018-12-01,"rtcPrice",3.164
2017-10-06,"NYMEX ","NG    ",2018-01-01,"rtcPrice",3.17
2017-10-06,"NYMEX ","NG    ",2018-02-01,"rtcPrice",3.179
2017-10-06,"NYMEX ","NG    ",2018-03-01,"rtcPrice",3.144
2017-10-06,"NYMEX ","NG    ",2018-04-01,"rtcPrice",2.912
2017-10-06,"NYMEX ","NG    ",2018-05-01,"rtcPrice",2.889
2017-10-06,"NYMEX ","NG    ",2018-06-01,"rtcPrice",2.919
2017-10-06,"NYMEX ","NG    ",2018-07-01,"rtcPrice",2.947
2017-10-06,"NYMEX ","NG    ",2018-08-01,"rtcPrice",2.95
2017-10-06,"NYMEX ","NG    ",2018-09-01,"rtcPrice",2.933
2017-10-06,"NYMEX ","NG    ",2018-10-01,"rtcPrice",2.956
2017-10-06,"NYMEX ","NG    ",2018-11-01,"rtcPrice",3.01
2017-10-06,"NYMEX ","NG    ",2018-12-01,"rtcPrice",3.148
2017-10-09,"NYMEX ","NG    ",2018-01-01,"rtcPrice",3.14
2017-10-09,"NYMEX ","NG    ",2018-02-01,"rtcPrice",3.152
2017-10-09,"NYMEX ","NG    ",2018-03-01,"rtcPrice",3.122
2017-10-09,"NYMEX ","NG    ",2018-04-01,"rtcPrice",2.911
2017-10-09,"NYMEX ","NG    ",2018-05-01,"rtcPrice",2.891
2017-10-09,"NYMEX ","NG    ",2018-06-01,"rtcPrice",2.921
2017-10-09,"NYMEX ","NG    ",2018-07-01,"rtcPrice",2.95
2017-10-09,"NYMEX ","NG    ",2018-08-01,"rtcPrice",2.953
2017-10-09,"NYMEX ","NG    ",2018-09-01,"rtcPrice",2.936
2017-10-09,"NYMEX ","NG    ",2018-10-01,"rtcPrice",2.959
2017-10-09,"NYMEX ","NG    ",2018-11-01,"rtcPrice",3.015
2017-10-09,"NYMEX ","NG    ",2018-12-01,"rtcPrice",3.154
2017-10-10,"NYMEX ","NG    ",2018-01-01,"rtcPrice",3.189
2017-10-10,"NYMEX ","NG    ",2018-02-01,"rtcPrice",3.2
2017-10-10,"NYMEX ","NG    ",2018-03-01,"rtcPrice",3.166
2017-10-10,"NYMEX ","NG    ",2018-04-01,"rtcPrice",2.936
2017-10-10,"NYMEX ","NG    ",2018-05-01,"rtcPrice",2.914
2017-10-10,"NYMEX ","NG    ",2018-06-01,"rtcPrice",2.944
2017-10-10,"NYMEX ","NG    ",2018-07-01,"rtcPrice",2.973
2017-10-10,"NYMEX ","NG    ",2018-08-01,"rtcPrice",2.976
2017-10-10,"NYMEX ","NG    ",2018-09-01,"rtcPrice",2.959
2017-10-10,"NYMEX ","NG    ",2018-10-01,"rtcPrice",2.982
2017-10-10,"NYMEX ","NG    ",2018-11-01,"rtcPrice",3.036
2017-10-10,"NYMEX ","NG    ",2018-12-01,"rtcPrice",3.17
2017-10-11,"NYMEX ","NG    ",2018-01-01,"rtcPrice",3.181
2017-10-11,"NYMEX ","NG    ",2018-02-01,"rtcPrice",3.191
2017-10-11,"NYMEX ","NG    ",2018-03-01,"rtcPrice",3.154
2017-10-11,"NYMEX ","NG    ",2018-04-01,"rtcPrice",2.923
2017-10-11,"NYMEX ","NG    ",2018-05-01,"rtcPrice",2.899
2017-10-11,"NYMEX ","NG    ",2018-06-01,"rtcPrice",2.927
2017-10-11,"NYMEX ","NG    ",2018-07-01,"rtcPrice",2.956
2017-10-11,"NYMEX ","NG    ",2018-08-01,"rtcPrice",2.959
2017-10-11,"NYMEX ","NG    ",2018-09-01,"rtcPrice",2.942
2017-10-11,"NYMEX ","NG    ",2018-10-01,"rtcPrice",2.965
2017-10-11,"NYMEX ","NG    ",2018-11-01,"rtcPrice",3.018
2017-10-11,"NYMEX ","NG    ",2018-12-01,"rtcPrice",3.153
2017-10-12,"NYMEX ","NG    ",2018-01-01,"rtcPrice",3.251
2017-10-12,"NYMEX ","NG    ",2018-02-01,"rtcPrice",3.259
2017-10-12,"NYMEX ","NG    ",2018-03-01,"rtcPrice",3.219
2017-10-12,"NYMEX ","NG    ",2018-04-01,"rtcPrice",2.954
2017-10-12,"NYMEX ","NG    ",2018-05-01,"rtcPrice",2.926
2017-10-12,"NYMEX ","NG    ",2018-06-01,"rtcPrice",2.954
2017-10-12,"NYMEX ","NG    ",2018-07-01,"rtcPrice",2.982
2017-10-12,"NYMEX ","NG    ",2018-08-01,"rtcPrice",2.985
2017-10-12,"NYMEX ","NG    ",2018-09-01,"rtcPrice",2.967
2017-10-12,"NYMEX ","NG    ",2018-10-01,"rtcPrice",2.988
2017-10-12,"NYMEX ","NG    ",2018-11-01,"rtcPrice",3.04
2017-10-12,"NYMEX ","NG    ",2018-12-01,"rtcPrice",3.17
2017-10-13,"NYMEX ","NG    ",2018-01-01,"rtcPrice",3.271
2017-10-13,"NYMEX ","NG    ",2018-02-01,"rtcPrice",3.279
2017-10-13,"NYMEX ","NG    ",2018-03-01,"rtcPrice",3.241
2017-10-13,"NYMEX ","NG    ",2018-04-01,"rtcPrice",2.971
2017-10-13,"NYMEX ","NG    ",2018-05-01,"rtcPrice",2.944
2017-10-13,"NYMEX ","NG    ",2018-06-01,"rtcPrice",2.973
2017-10-13,"NYMEX ","NG    ",2018-07-01,"rtcPrice",3.002
2017-10-13,"NYMEX ","NG    ",2018-08-01,"rtcPrice",3.005
2017-10-13,"NYMEX ","NG    ",2018-09-01,"rtcPrice",2.987
2017-10-13,"NYMEX ","NG    ",2018-10-01,"rtcPrice",3.008
2017-10-13,"NYMEX ","NG    ",2018-11-01,"rtcPrice",3.06
2017-10-13,"NYMEX ","NG    ",2018-12-01,"rtcPrice",3.191
2017-10-16,"NYMEX ","NG    ",2018-01-01,"rtcPrice",3.227
2017-10-16,"NYMEX ","NG    ",2018-02-01,"rtcPrice",3.237
2017-10-16,"NYMEX ","NG    ",2018-03-01,"rtcPrice",3.202
2017-10-16,"NYMEX ","NG    ",2018-04-01,"rtcPrice",2.96
2017-10-16,"NYMEX ","NG    ",2018-05-01,"rtcPrice",2.937
2017-10-16,"NYMEX ","NG    ",2018-06-01,"rtcPrice",2.967
2017-10-16,"NYMEX ","NG    ",2018-07-01,"rtcPrice",2.998
2017-10-16,"NYMEX ","NG    ",2018-08-01,"rtcPrice",3.001
2017-10-16,"NYMEX ","NG    ",2018-09-01,"rtcPrice",2.983
2017-10-16,"NYMEX ","NG    ",2018-10-01,"rtcPrice",3.005
2017-10-16,"NYMEX ","NG    ",2018-11-01,"rtcPrice",3.058
2017-10-16,"NYMEX ","NG    ",2018-12-01,"rtcPrice",3.191
2017-10-17,"NYMEX ","NG    ",2018-01-01,"rtcPrice",3.248
2017-10-17,"NYMEX ","NG    ",2018-02-01,"rtcPrice",3.257
2017-10-17,"NYMEX ","NG    ",2018-03-01,"rtcPrice",3.218
2017-10-17,"NYMEX ","NG    ",2018-04-01,"rtcPrice",2.97
2017-10-17,"NYMEX ","NG    ",2018-05-01,"rtcPrice",2.946
2017-10-17,"NYMEX ","NG    ",2018-06-01,"rtcPrice",2.975
2017-10-17,"NYMEX ","NG    ",2018-07-01,"rtcPrice",3.005
2017-10-17,"NYMEX ","NG    ",2018-08-01,"rtcPrice",3.008
2017-10-17,"NYMEX ","NG    ",2018-09-01,"rtcPrice",2.989
2017-10-17,"NYMEX ","NG    ",2018-10-01,"rtcPrice",3.011
2017-10-17,"NYMEX ","NG    ",2018-11-01,"rtcPrice",3.065
2017-10-17,"NYMEX ","NG    ",2018-12-01,"rtcPrice",3.198
2017-10-18,"NYMEX ","NG    ",2018-01-01,"rtcPrice",3.194
2017-10-18,"NYMEX ","NG    ",2018-02-01,"rtcPrice",3.203
2017-10-18,"NYMEX ","NG    ",2018-03-01,"rtcPrice",3.164
2017-10-18,"NYMEX ","NG    ",2018-04-01,"rtcPrice",2.946
2017-10-18,"NYMEX ","NG    ",2018-05-01,"rtcPrice",2.926
2017-10-18,"NYMEX ","NG    ",2018-06-01,"rtcPrice",2.956
2017-10-18,"NYMEX ","NG    ",2018-07-01,"rtcPrice",2.987
2017-10-18,"NYMEX ","NG    ",2018-08-01,"rtcPrice",2.99
2017-10-18,"NYMEX ","NG    ",2018-09-01,"rtcPrice",2.972
2017-10-18,"NYMEX ","NG    ",2018-10-01,"rtcPrice",2.995
2017-10-18,"NYMEX ","NG    ",2018-11-01,"rtcPrice",3.052
2017-10-18,"NYMEX ","NG    ",2018-12-01,"rtcPrice",3.188
2017-10-19,"NYMEX ","NG    ",2018-01-01,"rtcPrice",3.218
2017-10-19,"NYMEX ","NG    ",2018-02-01,"rtcPrice",3.227
2017-10-19,"NYMEX ","NG    ",2018-03-01,"rtcPrice",3.188
2017-10-19,"NYMEX ","NG    ",2018-04-01,"rtcPrice",2.968
2017-10-19,"NYMEX ","NG    ",2018-05-01,"rtcPrice",2.947
2017-10-19,"NYMEX ","NG    ",2018-06-01,"rtcPrice",2.977
2017-10-19,"NYMEX ","NG    ",2018-07-01,"rtcPrice",3.008
2017-10-19,"NYMEX ","NG    ",2018-08-01,"rtcPrice",3.011
2017-10-19,"NYMEX ","NG    ",2018-09-01,"rtcPrice",2.992
2017-10-19,"NYMEX ","NG    ",2018-10-01,"rtcPrice",3.015
2017-10-19,"NYMEX ","NG    ",2018-11-01,"rtcPrice",3.071
2017-10-19,"NYMEX ","NG    ",2018-12-01,"rtcPrice",3.208
2017-10-20,"NYMEX ","NG    ",2018-01-01,"rtcPrice",3.241
2017-10-20,"NYMEX ","NG    ",2018-02-01,"rtcPrice",3.249
2017-10-20,"NYMEX ","NG    ",2018-03-01,"rtcPrice",3.208
2017-10-20,"NYMEX ","NG    ",2018-04-01,"rtcPrice",2.979
2017-10-20,"NYMEX ","NG    ",2018-05-01,"rtcPrice",2.956
2017-10-20,"NYMEX ","NG    ",2018-06-01,"rtcPrice",2.985
2017-10-20,"NYMEX ","NG    ",2018-07-01,"rtcPrice",3.015
2017-10-20,"NYMEX ","NG    ",2018-08-01,"rtcPrice",3.017
2017-10-20,"NYMEX ","NG    ",2018-09-01,"rtcPrice",2.999
2017-10-20,"NYMEX ","NG    ",2018-10-01,"rtcPrice",3.023
2017-10-20,"NYMEX ","NG    ",2018-11-01,"rtcPrice",3.077
2017-10-20,"NYMEX ","NG    ",2018-12-01,"rtcPrice",3.212
2017-10-23,"NYMEX ","NG    ",2018-01-01,"rtcPrice",3.28
2017-10-23,"NYMEX ","NG    ",2018-02-01,"rtcPrice",3.284
2017-10-23,"NYMEX ","NG    ",2018-03-01,"rtcPrice",3.24
2017-10-23,"NYMEX ","NG    ",2018-04-01,"rtcPrice",2.992
2017-10-23,"NYMEX ","NG    ",2018-05-01,"rtcPrice",2.966
2017-10-23,"NYMEX ","NG    ",2018-06-01,"rtcPrice",2.994
2017-10-23,"NYMEX ","NG    ",2018-07-01,"rtcPrice",3.022
2017-10-23,"NYMEX ","NG    ",2018-08-01,"rtcPrice",3.023
2017-10-23,"NYMEX ","NG    ",2018-09-01,"rtcPrice",3.005
2017-10-23,"NYMEX ","NG    ",2018-10-01,"rtcPrice",3.027
2017-10-23,"NYMEX ","NG    ",2018-11-01,"rtcPrice",3.08
2017-10-23,"NYMEX ","NG    ",2018-12-01,"rtcPrice",3.211
2017-10-24,"NYMEX ","NG    ",2018-01-01,"rtcPrice",3.257
2017-10-24,"NYMEX ","NG    ",2018-02-01,"rtcPrice",3.26
2017-10-24,"NYMEX ","NG    ",2018-03-01,"rtcPrice",3.216
2017-10-24,"NYMEX ","NG    ",2018-04-01,"rtcPrice",2.989
2017-10-24,"NYMEX ","NG    ",2018-05-01,"rtcPrice",2.964
2017-10-24,"NYMEX ","NG    ",2018-06-01,"rtcPrice",2.992
2017-10-24,"NYMEX ","NG    ",2018-07-01,"rtcPrice",3.02
2017-10-24,"NYMEX ","NG    ",2018-08-01,"rtcPrice",3.021
2017-10-24,"NYMEX ","NG    ",2018-09-01,"rtcPrice",3.002
2017-10-24,"NYMEX ","NG    ",2018-10-01,"rtcPrice",3.025
2017-10-24,"NYMEX ","NG    ",2018-11-01,"rtcPrice",3.077
2017-10-24,"NYMEX ","NG    ",2018-12-01,"rtcPrice",3.208
2017-10-25,"NYMEX ","NG    ",2018-01-01,"rtcPrice",3.203
2017-10-25,"NYMEX ","NG    ",2018-02-01,"rtcPrice",3.205
2017-10-25,"NYMEX ","NG    ",2018-03-01,"rtcPrice",3.165
2017-10-25,"NYMEX ","NG    ",2018-04-01,"rtcPrice",2.967
2017-10-25,"NYMEX ","NG    ",2018-05-01,"rtcPrice",2.947
2017-10-25,"NYMEX ","NG    ",2018-06-01,"rtcPrice",2.975
2017-10-25,"NYMEX ","NG    ",2018-07-01,"rtcPrice",3.003
2017-10-25,"NYMEX ","NG    ",2018-08-01,"rtcPrice",3.005
2017-10-25,"NYMEX ","NG    ",2018-09-01,"rtcPrice",2.987
2017-10-25,"NYMEX ","NG    ",2018-10-01,"rtcPrice",3.009
2017-10-25,"NYMEX ","NG    ",2018-11-01,"rtcPrice",3.062
2017-10-25,"NYMEX ","NG    ",2018-12-01,"rtcPrice",3.194
2017-10-26,"NYMEX ","NG    ",2018-01-01,"rtcPrice",3.175
2017-10-26,"NYMEX ","NG    ",2018-02-01,"rtcPrice",3.178
2017-10-26,"NYMEX ","NG    ",2018-03-01,"rtcPrice",3.139
2017-10-26,"NYMEX ","NG    ",2018-04-01,"rtcPrice",2.953
2017-10-26,"NYMEX ","NG    ",2018-05-01,"rtcPrice",2.933
2017-10-26,"NYMEX ","NG    ",2018-06-01,"rtcPrice",2.961
2017-10-26,"NYMEX ","NG    ",2018-07-01,"rtcPrice",2.99
2017-10-26,"NYMEX ","NG    ",2018-08-01,"rtcPrice",2.992
2017-10-26,"NYMEX ","NG    ",2018-09-01,"rtcPrice",2.974
2017-10-26,"NYMEX ","NG    ",2018-10-01,"rtcPrice",2.996
2017-10-26,"NYMEX ","NG    ",2018-11-01,"rtcPrice",3.049
2017-10-26,"NYMEX ","NG    ",2018-12-01,"rtcPrice",3.182
2017-10-27,"NYMEX ","NG    ",2018-01-01,"rtcPrice",3.102
2017-10-27,"NYMEX ","NG    ",2018-02-01,"rtcPrice",3.107
2017-10-27,"NYMEX ","NG    ",2018-03-01,"rtcPrice",3.069
2017-10-27,"NYMEX ","NG    ",2018-04-01,"rtcPrice",2.903
2017-10-27,"NYMEX ","NG    ",2018-05-01,"rtcPrice",2.888
2017-10-27,"NYMEX ","NG    ",2018-06-01,"rtcPrice",2.92
2017-10-27,"NYMEX ","NG    ",2018-07-01,"rtcPrice",2.952
2017-10-27,"NYMEX ","NG    ",2018-08-01,"rtcPrice",2.955
2017-10-27,"NYMEX ","NG    ",2018-09-01,"rtcPrice",2.938
2017-10-27,"NYMEX ","NG    ",2018-10-01,"rtcPrice",2.961
2017-10-27,"NYMEX ","NG    ",2018-11-01,"rtcPrice",3.016
2017-10-27,"NYMEX ","NG    ",2018-12-01,"rtcPrice",3.15
2017-10-30,"NYMEX ","NG    ",2018-01-01,"rtcPrice",3.1
2017-10-30,"NYMEX ","NG    ",2018-02-01,"rtcPrice",3.103
2017-10-30,"NYMEX ","NG    ",2018-03-01,"rtcPrice",3.066
2017-10-30,"NYMEX ","NG    ",2018-04-01,"rtcPrice",2.908
2017-10-30,"NYMEX ","NG    ",2018-05-01,"rtcPrice",2.893
2017-10-30,"NYMEX ","NG    ",2018-06-01,"rtcPrice",2.924
2017-10-30,"NYMEX ","NG    ",2018-07-01,"rtcPrice",2.955
2017-10-30,"NYMEX ","NG    ",2018-08-01,"rtcPrice",2.959
2017-10-30,"NYMEX ","NG    ",2018-09-01,"rtcPrice",2.942
2017-10-30,"NYMEX ","NG    ",2018-10-01,"rtcPrice",2.965
2017-10-30,"NYMEX ","NG    ",2018-11-01,"rtcPrice",3.02
2017-10-30,"NYMEX ","NG    ",2018-12-01,"rtcPrice",3.155
2017-10-31,"NYMEX ","NG    ",2018-01-01,"rtcPrice",3.026
2017-10-31,"NYMEX ","NG    ",2018-02-01,"rtcPrice",3.03
2017-10-31,"NYMEX ","NG    ",2018-03-01,"rtcPrice",3
2017-10-31,"NYMEX ","NG    ",2018-04-01,"rtcPrice",2.862
2017-10-31,"NYMEX ","NG    ",2018-05-01,"rtcPrice",2.851
2017-10-31,"NYMEX ","NG    ",2018-06-01,"rtcPrice",2.884
2017-10-31,"NYMEX ","NG    ",2018-07-01,"rtcPrice",2.918
2017-10-31,"NYMEX ","NG    ",2018-08-01,"rtcPrice",2.923
2017-10-31,"NYMEX ","NG    ",2018-09-01,"rtcPrice",2.906
2017-10-31,"NYMEX ","NG    ",2018-10-01,"rtcPrice",2.93
2017-10-31,"NYMEX ","NG    ",2018-11-01,"rtcPrice",2.988
2017-10-31,"NYMEX ","NG    ",2018-12-01,"rtcPrice",3.127
